Título;Descripción;Temática;Categoría;Fecha de inicio;Fecha de fin;Hora inicio;Hora fin;Precio;Colectivo destinatario;Destinatarios;Imagen del evento;Imagen del evento ampliada;Lugar de celebración;Latitud;Longitud;ID Localidad;Nombre Localidad;Código provincia;Nombre Provincia;Calle;CP;Código de la biblioteca;Evento en biblioteca;ID evento;Enlace al contenido;Posicion
Club de lectura de los Viernes;"<p>El club de lectura de los <strong>Viernes </strong>es un club de narrativa que <strong>se reúne quincenalmente en horario de mañana (12:00 h.) </strong>en la Sala de Usos Múltiples (4 Planta) de la Biblioteca de Soria.</p>
<p><strong>&iquest;Qué es un club de lectura?</strong></p>
<p>Es un grupo de personas que leen el mismo libro en casa y posteriormente se reúnen en la Biblioteca para comentarlo.</p>
<p>La Biblioteca es la encargada de proponer los libros de lectura y facilitar un ejemplar a cada componente del club.</p>
<p><strong>&iquest;Cuántos componentes puede tener el Club?</strong></p>
<p>Cada club tiene un <strong>máximo de 18 personas</strong>.<br />
En caso de que el número de solicitudes sea mayor se establecerá una lista de espera por orden de solicitud que irán incorporándose a medida que se produzcan bajas.</p>
<p><strong>Inscripción</strong></p>
<p>En el mostrador de Información (planta baja) o a través de internet rellenando el formulario <a href='https://bibliotecas.jcyl.es/web/es/bibliotecasoria/actividades/clubes-lectura-formulario.html' title='' >'Solicitud de inscripción a clubes de lectura'</a>";Club de lectura;Libros y Lectura;2024-06-07;;12:00 h.;;;;Adultos;"https://datosabiertos.jcyl.es/web/jcyl/binarios/367/216/4,1.png?blobheader=image%2Fgif&amp;blobheadername1=Cache-Control&amp;blobheadername2=Expires&amp;blobheadername3=Site&amp;blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp;blobheadervalue2=0&amp;blobnocache=true";;Biblioteca Pública de Soria;41.76215711684424;-2.4744129180908203;1179469197687;Soria;42;Soria;C/ Nicolás Rabal, 25;42003;BPSOR;SI;1285199918074;https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285199918074/Comunicacion;41.762157115906845, -2.4744129180908208
Club de lectura de los Jueves;"<p>El club de lectura de los <strong>Jueves </strong>es un club de narrativa que <strong>se reúne quincenalmente en horario de tarde (19:30 h.) </strong>en la Sala de Usos Múltiples<strong> </strong>(4 Planta) de la Biblioteca de Soria. </p>
<p><strong>&iquest;Qué es un club de lectura?</strong></p>
<p>Es un grupo de personas que leen el mismo libro en casa y posteriormente se reúnen en la Biblioteca para comentarlo.</p>
<p>La Biblioteca es la encargada de proponer los libros de lectura y facilitar un ejemplar a cada componente del club.</p>
<p><strong>&iquest;Cuántos componentes puede tener el Club?</strong></p>
<p>Cada club tiene un <strong>máximo de 18 personas</strong>.<br />
En caso de que el número de solicitudes sea mayor se establecerá una lista de espera por orden de solicitud que irán incorporándose a medida que se produzcan bajas.</p>
<p><strong>Inscripción</strong></p>
<p>En el mostrador de Información (planta baja) o a través de internet rellenando el formulario <a href='https://bibliotecas.jcyl.es/web/es/bibliotecasoria/actividades/clubes-lectura-formulario.html' title='' >'Solicitud de inscripción a clubes de lectura'</a>";Club de lectura;Libros y Lectura;2023-11-02;;19:30 h.;;;;Adultos;"https://datosabiertos.jcyl.es/web/jcyl/binarios/494/338/3,0.png?blobheader=image%2Fgif&amp;blobheadername1=Cache-Control&amp;blobheadername2=Expires&amp;blobheadername3=Site&amp;blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp;blobheadervalue2=0&amp;blobnocache=true";;Biblioteca Pública de Soria;41.76215711684424;-2.4744129180908203;1179469197687;Soria;42;Soria;C/ Nicolás Rabal, 25;42003;BPSOR;SI;1285199910542;https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285199910542/Comunicacion;41.762157115906845, -2.4744129180908208
Club de lectura de los Jueves;"<p>El club de lectura de los <strong>Jueves </strong>es un club de narrativa que <strong>se reúne quincenalmente en horario de tarde (19:30 h.) </strong>en la Sala de Usos Múltiples<strong> </strong>(4 Planta) de la Biblioteca de Soria. </p>
<p><strong>&iquest;Qué es un club de lectura?</strong></p>
<p>Es un grupo de personas que leen el mismo libro en casa y posteriormente se reúnen en la Biblioteca para comentarlo.</p>
<p>La Biblioteca es la encargada de proponer los libros de lectura y facilitar un ejemplar a cada componente del club.</p>
<p><strong>&iquest;Cuántos componentes puede tener el Club?</strong></p>
<p>Cada club tiene un <strong>máximo de 18 personas</strong>.<br />
En caso de que el número de solicitudes sea mayor se establecerá una lista de espera por orden de solicitud que irán incorporándose a medida que se produzcan bajas.</p>
<p><strong>Inscripción</strong></p>
<p>En el mostrador de Información (planta baja) o a través de internet rellenando el formulario <a href='https://bibliotecas.jcyl.es/web/es/bibliotecasoria/actividades/clubes-lectura-formulario.html' title='' >'Solicitud de inscripción a clubes de lectura'</a>";Club de lectura;Libros y Lectura;2023-11-16;;19:30 h.;;;;Adultos;"https://datosabiertos.jcyl.es/web/jcyl/binarios/494/338/3,0.png?blobheader=image%2Fgif&amp;blobheadername1=Cache-Control&amp;blobheadername2=Expires&amp;blobheadername3=Site&amp;blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp;blobheadervalue2=0&amp;blobnocache=true";;Biblioteca Pública de Soria;41.76215711684424;-2.4744129180908203;1179469197687;Soria;42;Soria;C/ Nicolás Rabal, 25;42003;BPSOR;SI;1285199910542;https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285199910542/Comunicacion;41.762157115906845, -2.4744129180908208
Club de lectura de los Jueves;"<p>El club de lectura de los <strong>Jueves </strong>es un club de narrativa que <strong>se reúne quincenalmente en horario de tarde (19:30 h.) </strong>en la Sala de Usos Múltiples<strong> </strong>(4 Planta) de la Biblioteca de Soria. </p>
<p><strong>&iquest;Qué es un club de lectura?</strong></p>
<p>Es un grupo de personas que leen el mismo libro en casa y posteriormente se reúnen en la Biblioteca para comentarlo.</p>
<p>La Biblioteca es la encargada de proponer los libros de lectura y facilitar un ejemplar a cada componente del club.</p>
<p><strong>&iquest;Cuántos componentes puede tener el Club?</strong></p>
<p>Cada club tiene un <strong>máximo de 18 personas</strong>.<br />
En caso de que el número de solicitudes sea mayor se establecerá una lista de espera por orden de solicitud que irán incorporándose a medida que se produzcan bajas.</p>
<p><strong>Inscripción</strong></p>
<p>En el mostrador de Información (planta baja) o a través de internet rellenando el formulario <a href='https://bibliotecas.jcyl.es/web/es/bibliotecasoria/actividades/clubes-lectura-formulario.html' title='' >'Solicitud de inscripción a clubes de lectura'</a>";Club de lectura;Libros y Lectura;2024-01-25;;19:30 h.;;;;Adultos;"https://datosabiertos.jcyl.es/web/jcyl/binarios/494/338/3,0.png?blobheader=image%2Fgif&amp;blobheadername1=Cache-Control&amp;blobheadername2=Expires&amp;blobheadername3=Site&amp;blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp;blobheadervalue2=0&amp;blobnocache=true";;Biblioteca Pública de Soria;41.76215711684424;-2.4744129180908203;1179469197687;Soria;42;Soria;C/ Nicolás Rabal, 25;42003;BPSOR;SI;1285199910542;https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285199910542/Comunicacion;41.762157115906845, -2.4744129180908208
Club de lectura de los Jueves;"<p>El club de lectura de los <strong>Jueves </strong>es un club de narrativa que <strong>se reúne quincenalmente en horario de tarde (19:30 h.) </strong>en la Sala de Usos Múltiples<strong> </strong>(4 Planta) de la Biblioteca de Soria. </p>
<p><strong>&iquest;Qué es un club de lectura?</strong></p>
<p>Es un grupo de personas que leen el mismo libro en casa y posteriormente se reúnen en la Biblioteca para comentarlo.</p>
<p>La Biblioteca es la encargada de proponer los libros de lectura y facilitar un ejemplar a cada componente del club.</p>
<p><strong>&iquest;Cuántos componentes puede tener el Club?</strong></p>
<p>Cada club tiene un <strong>máximo de 18 personas</strong>.<br />
En caso de que el número de solicitudes sea mayor se establecerá una lista de espera por orden de solicitud que irán incorporándose a medida que se produzcan bajas.</p>
<p><strong>Inscripción</strong></p>
<p>En el mostrador de Información (planta baja) o a través de internet rellenando el formulario <a href='https://bibliotecas.jcyl.es/web/es/bibliotecasoria/actividades/clubes-lectura-formulario.html' title='' >'Solicitud de inscripción a clubes de lectura'</a>";Club de lectura;Libros y Lectura;2024-04-04;;19:30 h.;;;;Adultos;"https://datosabiertos.jcyl.es/web/jcyl/binarios/494/338/3,0.png?blobheader=image%2Fgif&amp;blobheadername1=Cache-Control&amp;blobheadername2=Expires&amp;blobheadername3=Site&amp;blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp;blobheadervalue2=0&amp;blobnocache=true";;Biblioteca Pública de Soria;41.76215711684424;-2.4744129180908203;1179469197687;Soria;42;Soria;C/ Nicolás Rabal, 25;42003;BPSOR;SI;1285199910542;https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285199910542/Comunicacion;41.762157115906845, -2.4744129180908208
Club de lectura de los Jueves;"<p>El club de lectura de los <strong>Jueves </strong>es un club de narrativa que <strong>se reúne quincenalmente en horario de tarde (19:30 h.) </strong>en la Sala de Usos Múltiples<strong> </strong>(4 Planta) de la Biblioteca de Soria. </p>
<p><strong>&iquest;Qué es un club de lectura?</strong></p>
<p>Es un grupo de personas que leen el mismo libro en casa y posteriormente se reúnen en la Biblioteca para comentarlo.</p>
<p>La Biblioteca es la encargada de proponer los libros de lectura y facilitar un ejemplar a cada componente del club.</p>
<p><strong>&iquest;Cuántos componentes puede tener el Club?</strong></p>
<p>Cada club tiene un <strong>máximo de 18 personas</strong>.<br />
En caso de que el número de solicitudes sea mayor se establecerá una lista de espera por orden de solicitud que irán incorporándose a medida que se produzcan bajas.</p>
<p><strong>Inscripción</strong></p>
<p>En el mostrador de Información (planta baja) o a través de internet rellenando el formulario <a href='https://bibliotecas.jcyl.es/web/es/bibliotecasoria/actividades/clubes-lectura-formulario.html' title='' >'Solicitud de inscripción a clubes de lectura'</a>";Club de lectura;Libros y Lectura;2024-05-02;;19:30 h.;;;;Adultos;"https://datosabiertos.jcyl.es/web/jcyl/binarios/494/338/3,0.png?blobheader=image%2Fgif&amp;blobheadername1=Cache-Control&amp;blobheadername2=Expires&amp;blobheadername3=Site&amp;blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp;blobheadervalue2=0&amp;blobnocache=true";;Biblioteca Pública de Soria;41.76215711684424;-2.4744129180908203;1179469197687;Soria;42;Soria;C/ Nicolás Rabal, 25;42003;BPSOR;SI;1285199910542;https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285199910542/Comunicacion;41.762157115906845, -2.4744129180908208
Club de lectura de los Lunes;"<p>El club de lectura de los <strong>Lunes </strong>es un club de narrativa que <strong>se reúne quincenalmente en horario de tarde (19:30 h.) </strong>en la Sala de Usos Múltiples (4 Planta) de la Biblioteca de Soria.</p>
<p><strong>&iquest;Qué es un club de lectura?</strong></p>
<p>Es un grupo de personas que leen el mismo libro en casa y posteriormente se reúnen en la Biblioteca para comentarlo.</p>
<p>La Biblioteca es la encargada de proponer los libros de lectura y facilitar un ejemplar a cada componente del club.</p>
<p><strong>&iquest;Cuántos componentes puede tener el Club?</strong></p>
<p>Cada club tiene un <strong>máximo de 18 personas</strong>.<br />
En caso de que el número de solicitudes sea mayor se establecerá una lista de espera por orden de solicitud que irán incorporándose a medida que se produzcan bajas.</p>
<p><strong>Inscripción</strong></p>
<p>En el mostrador de Información (planta baja) o a través de internet rellenando el formulario <a href='https://bibliotecas.jcyl.es/web/es/bibliotecasoria/actividades/clubes-lectura-formulario.html' title='' >'Solicitud de inscripción a clubes de lectura'</a>";Club de lectura;Libros y Lectura;2023-11-13;;19:30 h.;;;;Adultos;"https://datosabiertos.jcyl.es/web/jcyl/binarios/560/101/1.png?blobheader=image%2Fgif&amp;blobheadername1=Cache-Control&amp;blobheadername2=Expires&amp;blobheadername3=Site&amp;blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp;blobheadervalue2=0&amp;blobnocache=true";;Biblioteca Pública de Soria;41.76215711684424;-2.4744129180908203;1179469197687;Soria;42;Soria;C/ Nicolás Rabal, 25;42003;BPSOR;SI;1285199921472;https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285199921472/Comunicacion;41.762157115906845, -2.4744129180908208
Club de lectura de los Lunes;"<p>El club de lectura de los <strong>Lunes </strong>es un club de narrativa que <strong>se reúne quincenalmente en horario de tarde (19:30 h.) </strong>en la Sala de Usos Múltiples (4 Planta) de la Biblioteca de Soria.</p>
<p><strong>&iquest;Qué es un club de lectura?</strong></p>
<p>Es un grupo de personas que leen el mismo libro en casa y posteriormente se reúnen en la Biblioteca para comentarlo.</p>
<p>La Biblioteca es la encargada de proponer los libros de lectura y facilitar un ejemplar a cada componente del club.</p>
<p><strong>&iquest;Cuántos componentes puede tener el Club?</strong></p>
<p>Cada club tiene un <strong>máximo de 18 personas</strong>.<br />
En caso de que el número de solicitudes sea mayor se establecerá una lista de espera por orden de solicitud que irán incorporándose a medida que se produzcan bajas.</p>
<p><strong>Inscripción</strong></p>
<p>En el mostrador de Información (planta baja) o a través de internet rellenando el formulario <a href='https://bibliotecas.jcyl.es/web/es/bibliotecasoria/actividades/clubes-lectura-formulario.html' title='' >'Solicitud de inscripción a clubes de lectura'</a>";Club de lectura;Libros y Lectura;2024-01-08;;19:30 h.;;;;Adultos;"https://datosabiertos.jcyl.es/web/jcyl/binarios/560/101/1.png?blobheader=image%2Fgif&amp;blobheadername1=Cache-Control&amp;blobheadername2=Expires&amp;blobheadername3=Site&amp;blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp;blobheadervalue2=0&amp;blobnocache=true";;Biblioteca Pública de Soria;41.76215711684424;-2.4744129180908203;1179469197687;Soria;42;Soria;C/ Nicolás Rabal, 25;42003;BPSOR;SI;1285199921472;https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285199921472/Comunicacion;41.762157115906845, -2.4744129180908208
Club de lectura de los Lunes;"<p>El club de lectura de los <strong>Lunes </strong>es un club de narrativa que <strong>se reúne quincenalmente en horario de tarde (19:30 h.) </strong>en la Sala de Usos Múltiples (4 Planta) de la Biblioteca de Soria.</p>
<p><strong>&iquest;Qué es un club de lectura?</strong></p>
<p>Es un grupo de personas que leen el mismo libro en casa y posteriormente se reúnen en la Biblioteca para comentarlo.</p>
<p>La Biblioteca es la encargada de proponer los libros de lectura y facilitar un ejemplar a cada componente del club.</p>
<p><strong>&iquest;Cuántos componentes puede tener el Club?</strong></p>
<p>Cada club tiene un <strong>máximo de 18 personas</strong>.<br />
En caso de que el número de solicitudes sea mayor se establecerá una lista de espera por orden de solicitud que irán incorporándose a medida que se produzcan bajas.</p>
<p><strong>Inscripción</strong></p>
<p>En el mostrador de Información (planta baja) o a través de internet rellenando el formulario <a href='https://bibliotecas.jcyl.es/web/es/bibliotecasoria/actividades/clubes-lectura-formulario.html' title='' >'Solicitud de inscripción a clubes de lectura'</a>";Club de lectura;Libros y Lectura;2024-01-22;;19:30 h.;;;;Adultos;"https://datosabiertos.jcyl.es/web/jcyl/binarios/560/101/1.png?blobheader=image%2Fgif&amp;blobheadername1=Cache-Control&amp;blobheadername2=Expires&amp;blobheadername3=Site&amp;blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp;blobheadervalue2=0&amp;blobnocache=true";;Biblioteca Pública de Soria;41.76215711684424;-2.4744129180908203;1179469197687;Soria;42;Soria;C/ Nicolás Rabal, 25;42003;BPSOR;SI;1285199921472;https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285199921472/Comunicacion;41.762157115906845, -2.4744129180908208
Club de lectura de los Lunes;"<p>El club de lectura de los <strong>Lunes </strong>es un club de narrativa que <strong>se reúne quincenalmente en horario de tarde (19:30 h.) </strong>en la Sala de Usos Múltiples (4 Planta) de la Biblioteca de Soria.</p>
<p><strong>&iquest;Qué es un club de lectura?</strong></p>
<p>Es un grupo de personas que leen el mismo libro en casa y posteriormente se reúnen en la Biblioteca para comentarlo.</p>
<p>La Biblioteca es la encargada de proponer los libros de lectura y facilitar un ejemplar a cada componente del club.</p>
<p><strong>&iquest;Cuántos componentes puede tener el Club?</strong></p>
<p>Cada club tiene un <strong>máximo de 18 personas</strong>.<br />
En caso de que el número de solicitudes sea mayor se establecerá una lista de espera por orden de solicitud que irán incorporándose a medida que se produzcan bajas.</p>
<p><strong>Inscripción</strong></p>
<p>En el mostrador de Información (planta baja) o a través de internet rellenando el formulario <a href='https://bibliotecas.jcyl.es/web/es/bibliotecasoria/actividades/clubes-lectura-formulario.html' title='' >'Solicitud de inscripción a clubes de lectura'</a>";Club de lectura;Libros y Lectura;2024-02-19;;19:30 h.;;;;Adultos;"https://datosabiertos.jcyl.es/web/jcyl/binarios/560/101/1.png?blobheader=image%2Fgif&amp;blobheadername1=Cache-Control&amp;blobheadername2=Expires&amp;blobheadername3=Site&amp;blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp;blobheadervalue2=0&amp;blobnocache=true";;Biblioteca Pública de Soria;41.76215711684424;-2.4744129180908203;1179469197687;Soria;42;Soria;C/ Nicolás Rabal, 25;42003;BPSOR;SI;1285199921472;https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285199921472/Comunicacion;41.762157115906845, -2.4744129180908208
Club de lectura de los Lunes;"<p>El club de lectura de los <strong>Lunes </strong>es un club de narrativa que <strong>se reúne quincenalmente en horario de tarde (19:30 h.) </strong>en la Sala de Usos Múltiples (4 Planta) de la Biblioteca de Soria.</p>
<p><strong>&iquest;Qué es un club de lectura?</strong></p>
<p>Es un grupo de personas que leen el mismo libro en casa y posteriormente se reúnen en la Biblioteca para comentarlo.</p>
<p>La Biblioteca es la encargada de proponer los libros de lectura y facilitar un ejemplar a cada componente del club.</p>
<p><strong>&iquest;Cuántos componentes puede tener el Club?</strong></p>
<p>Cada club tiene un <strong>máximo de 18 personas</strong>.<br />
En caso de que el número de solicitudes sea mayor se establecerá una lista de espera por orden de solicitud que irán incorporándose a medida que se produzcan bajas.</p>
<p><strong>Inscripción</strong></p>
<p>En el mostrador de Información (planta baja) o a través de internet rellenando el formulario <a href='https://bibliotecas.jcyl.es/web/es/bibliotecasoria/actividades/clubes-lectura-formulario.html' title='' >'Solicitud de inscripción a clubes de lectura'</a>";Club de lectura;Libros y Lectura;2024-03-04;;19:30 h.;;;;Adultos;"https://datosabiertos.jcyl.es/web/jcyl/binarios/560/101/1.png?blobheader=image%2Fgif&amp;blobheadername1=Cache-Control&amp;blobheadername2=Expires&amp;blobheadername3=Site&amp;blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp;blobheadervalue2=0&amp;blobnocache=true";;Biblioteca Pública de Soria;41.76215711684424;-2.4744129180908203;1179469197687;Soria;42;Soria;C/ Nicolás Rabal, 25;42003;BPSOR;SI;1285199921472;https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285199921472/Comunicacion;41.762157115906845, -2.4744129180908208
Club de lectura de los Lunes;"<p>El club de lectura de los <strong>Lunes </strong>es un club de narrativa que <strong>se reúne quincenalmente en horario de tarde (19:30 h.) </strong>en la Sala de Usos Múltiples (4 Planta) de la Biblioteca de Soria.</p>
<p><strong>&iquest;Qué es un club de lectura?</strong></p>
<p>Es un grupo de personas que leen el mismo libro en casa y posteriormente se reúnen en la Biblioteca para comentarlo.</p>
<p>La Biblioteca es la encargada de proponer los libros de lectura y facilitar un ejemplar a cada componente del club.</p>
<p><strong>&iquest;Cuántos componentes puede tener el Club?</strong></p>
<p>Cada club tiene un <strong>máximo de 18 personas</strong>.<br />
En caso de que el número de solicitudes sea mayor se establecerá una lista de espera por orden de solicitud que irán incorporándose a medida que se produzcan bajas.</p>
<p><strong>Inscripción</strong></p>
<p>En el mostrador de Información (planta baja) o a través de internet rellenando el formulario <a href='https://bibliotecas.jcyl.es/web/es/bibliotecasoria/actividades/clubes-lectura-formulario.html' title='' >'Solicitud de inscripción a clubes de lectura'</a>";Club de lectura;Libros y Lectura;2024-04-15;;19:30 h.;;;;Adultos;"https://datosabiertos.jcyl.es/web/jcyl/binarios/560/101/1.png?blobheader=image%2Fgif&amp;blobheadername1=Cache-Control&amp;blobheadername2=Expires&amp;blobheadername3=Site&amp;blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp;blobheadervalue2=0&amp;blobnocache=true";;Biblioteca Pública de Soria;41.76215711684424;-2.4744129180908203;1179469197687;Soria;42;Soria;C/ Nicolás Rabal, 25;42003;BPSOR;SI;1285199921472;https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285199921472/Comunicacion;41.762157115906845, -2.4744129180908208
Club de lectura de los Lunes;"<p>El club de lectura de los <strong>Lunes </strong>es un club de narrativa que <strong>se reúne quincenalmente en horario de tarde (19:30 h.) </strong>en la Sala de Usos Múltiples (4 Planta) de la Biblioteca de Soria.</p>
<p><strong>&iquest;Qué es un club de lectura?</strong></p>
<p>Es un grupo de personas que leen el mismo libro en casa y posteriormente se reúnen en la Biblioteca para comentarlo.</p>
<p>La Biblioteca es la encargada de proponer los libros de lectura y facilitar un ejemplar a cada componente del club.</p>
<p><strong>&iquest;Cuántos componentes puede tener el Club?</strong></p>
<p>Cada club tiene un <strong>máximo de 18 personas</strong>.<br />
En caso de que el número de solicitudes sea mayor se establecerá una lista de espera por orden de solicitud que irán incorporándose a medida que se produzcan bajas.</p>
<p><strong>Inscripción</strong></p>
<p>En el mostrador de Información (planta baja) o a través de internet rellenando el formulario <a href='https://bibliotecas.jcyl.es/web/es/bibliotecasoria/actividades/clubes-lectura-formulario.html' title='' >'Solicitud de inscripción a clubes de lectura'</a>";Club de lectura;Libros y Lectura;2024-05-13;;19:30 h.;;;;Adultos;"https://datosabiertos.jcyl.es/web/jcyl/binarios/560/101/1.png?blobheader=image%2Fgif&amp;blobheadername1=Cache-Control&amp;blobheadername2=Expires&amp;blobheadername3=Site&amp;blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp;blobheadervalue2=0&amp;blobnocache=true";;Biblioteca Pública de Soria;41.76215711684424;-2.4744129180908203;1179469197687;Soria;42;Soria;C/ Nicolás Rabal, 25;42003;BPSOR;SI;1285199921472;https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285199921472/Comunicacion;41.762157115906845, -2.4744129180908208
Club de lectura de los Lunes;"<p>El club de lectura de los <strong>Lunes </strong>es un club de narrativa que <strong>se reúne quincenalmente en horario de tarde (19:30 h.) </strong>en la Sala de Usos Múltiples (4 Planta) de la Biblioteca de Soria.</p>
<p><strong>&iquest;Qué es un club de lectura?</strong></p>
<p>Es un grupo de personas que leen el mismo libro en casa y posteriormente se reúnen en la Biblioteca para comentarlo.</p>
<p>La Biblioteca es la encargada de proponer los libros de lectura y facilitar un ejemplar a cada componente del club.</p>
<p><strong>&iquest;Cuántos componentes puede tener el Club?</strong></p>
<p>Cada club tiene un <strong>máximo de 18 personas</strong>.<br />
En caso de que el número de solicitudes sea mayor se establecerá una lista de espera por orden de solicitud que irán incorporándose a medida que se produzcan bajas.</p>
<p><strong>Inscripción</strong></p>
<p>En el mostrador de Información (planta baja) o a través de internet rellenando el formulario <a href='https://bibliotecas.jcyl.es/web/es/bibliotecasoria/actividades/clubes-lectura-formulario.html' title='' >'Solicitud de inscripción a clubes de lectura'</a>";Club de lectura;Libros y Lectura;2024-05-27;;19:30 h.;;;;Adultos;"https://datosabiertos.jcyl.es/web/jcyl/binarios/560/101/1.png?blobheader=image%2Fgif&amp;blobheadername1=Cache-Control&amp;blobheadername2=Expires&amp;blobheadername3=Site&amp;blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp;blobheadervalue2=0&amp;blobnocache=true";;Biblioteca Pública de Soria;41.76215711684424;-2.4744129180908203;1179469197687;Soria;42;Soria;C/ Nicolás Rabal, 25;42003;BPSOR;SI;1285199921472;https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285199921472/Comunicacion;41.762157115906845, -2.4744129180908208
Club de lectura de los Martes;"<p>El club de lectura de los <strong>Martes </strong>es un club de narrativa que <strong>se reúne quincenalmente en horario de tarde (19:30 h.) </strong>en la Sala de Usos Múltiples (4 Planta) de la Biblioteca de Soria.</p>
<p><strong>&iquest;Qué es un club de lectura?</strong></p>
<p>Es un grupo de personas que leen el mismo libro en casa y posteriormente se reúnen en la Biblioteca para comentarlo.</p>
<p>La Biblioteca es la encargada de proponer los libros de lectura y facilitar un ejemplar a cada componente del club.</p>
<p><strong>&iquest;Cuántos componentes puede tener el Club?</strong></p>
<p>Cada club tiene un <strong>máximo de 18 personas</strong>.<br />
En caso de que el número de solicitudes sea mayor se establecerá una lista de espera por orden de solicitud que irán incorporándose a medida que se produzcan bajas.</p>
<p><strong>Inscripción</strong></p>
<p>En el mostrador de Información (planta baja) o a través de internet rellenando el formulario <a href='https://bibliotecas.jcyl.es/web/es/bibliotecasoria/actividades/clubes-lectura-formulario.html' title='' >'Solicitud de inscripción a clubes de lectura'</a>.</p>";Club de lectura;Libros y Lectura;2023-11-21;;19:30 h.;;;;Adultos;"https://datosabiertos.jcyl.es/web/jcyl/binarios/369/500/2.png?blobheader=image%2Fgif&amp;blobheadername1=Cache-Control&amp;blobheadername2=Expires&amp;blobheadername3=Site&amp;blobheadervalue1=no-store%2Cno-cache%2Cmust-revalidate&amp;blobheadervalue2=0&amp;blobnocache=true";;Biblioteca Pública de Soria;41.76215711684424;-2.4744129180908203;1179469197687;Soria;42;Soria;C/ Nicolás Rabal, 25;42003;BPSOR;SI;1285199913402;https://bibliotecas.jcyl.es/web/jcyl/BibliotecaSoria/es/Plantilla100Detalle/1284347458759/Evento/1285199913402/Comunicacion;41.762157115906845, -2.4744129180908208
